Unnamed: 0,Date,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE
49,2020-05-27 00:00:00+00:00,18.96,144.32,37.41,40.02,89.28,136.18,97.43,43.76,7.25,231.13,52.76,188.68,54.885,84.12,54.69,237.75,6.99,94.68,46.66,34.44,34.44,33.35,37.76,24.1,45.95,9.87,36.69,8.59,17.65,203.0,27.8,15.7,9.84,4.35,51.68,24.37,45.95,117.78,126.41,28.53,820.86,107.93,81.45,4.59,31.74,95.66,15.96,54.61,22.04,13.19,32.51,316.14,2404.99,1420.0,123.59,45.04,123.94,62.32,43.3,115.07,115.07,78.27,116.43,62.5
50,2020-05-26 00:00:00+00:00,18.76,146.19,37.65,41.3,92.95,140.36,97.58,45.29,6.79,240.99,54.77,191.05,53.57899999999999,84.46,54.8,236.34,6.81,92.49,45.74,34.4,34.4,32.94,36.72,23.35,45.2,9.59,35.95,7.96,17.0,185.63,25.05,15.5,9.8,3.96,46.2,24.08,45.2,118.42,123.05,27.82,834.5,104.9,79.71,4.43,30.64,96.92,15.8,54.9,21.91,13.0,31.91,323.5,2458.0,1441.96,123.52,45.78,121.3,63.68,43.99,120.44,120.44,80.19,115.81,62.79
51,2020-05-22 00:00:00+00:00,18.5,144.57,37.11,40.74,90.42,137.37,95.52,44.03,6.48,241.52,53.05,185.37,51.33,82.19,53.58,228.83,6.48,91.45,44.05,33.71,33.71,32.41,36.03,22.98,45.0,9.18,34.93,7.4,16.23,180.03,24.44,15.77,9.75,3.728,44.77,22.98,45.0,114.08,117.99,25.99,822.1735,101.06,77.69,4.58,29.78,94.54,15.81,53.96,21.38,12.5002,31.05,315.77,2455.01,1403.9,115.62,44.67,119.37,61.98,42.25,117.22,117.22,78.26,113.53,63.2
52,2020-05-21 00:00:00+00:00,18.51,148.5,37.57,41.31,89.64,136.73,95.1,45.53,6.42,243.24,52.7,189.79,51.79,83.06,55.64,232.7,6.45,92.77,45.44,35.1,35.1,33.15,36.41,23.73,47.4,9.37,35.84,7.42,16.47,180.2,24.39,15.96,9.99,3.735,45.17,23.35,47.4,113.86,118.87,25.29,816.0,102.69,78.01,4.55,29.79,98.75,15.92,54.43,20.775,12.6,31.99,318.66,2500.0,1410.99,118.71,45.45,120.99,63.095,42.75,119.88,119.88,79.47,116.44,63.0
53,2020-05-20 00:00:00+00:00,18.59,149.75,37.95,41.36,89.58,135.68,97.89,44.98,6.33,255.74,52.02,190.84,51.39,83.95,56.54,232.3,6.25,91.0,44.62,35.5,35.5,33.04,36.47,23.55,48.25,9.42,36.43,7.35,16.46,180.95,24.49,15.98,10.1,3.76,45.57,23.15,48.25,112.9862,119.84,25.31,820.5,104.24,78.0,4.37,29.27,99.14,15.5,54.54,20.955,12.62,32.26,316.68,2477.87,1389.16,120.13,45.05,120.93,61.16,43.0,119.1,119.1,80.04,115.14,63.23
54,2020-05-19 00:00:00+00:00,18.45,150.1,37.85,39.97,90.33,136.75,99.0,43.35,6.29,265.08,51.9,191.08,50.02,84.38,56.17,233.92,6.25,92.53,45.55,35.78,35.78,32.91,36.02,23.7,48.6,9.41,36.14,7.15,16.0,180.56,25.0,15.48,10.08,3.77,45.27,22.97,48.6,114.2,119.29,24.75,815.17,102.53,75.0,4.4,29.46,98.41,15.6,55.43,20.67,12.52,32.52,315.03,2429.83,1385.48,117.5,44.83,121.19,60.13,42.46,116.77,116.77,79.75,114.02,64.29
55,2020-05-18 00:00:00+00:00,18.27,152.49,38.34,39.67,91.9,139.17,96.82,42.29,5.74,264.0,50.07,185.95,48.54,82.69,56.5,233.94,6.07,92.4,44.3999,34.54,34.54,32.05,35.83,23.31,47.69,9.25,35.16,6.94,15.77,177.71,24.55,15.57,10.11,3.77,44.05,22.51,47.69,114.92,118.46,24.0,827.78,101.24,74.54,4.65,28.99,98.16,15.22,55.65,21.45,12.5,32.32,313.17,2402.48,1361.58,116.41,45.21,119.88,59.8,42.6,116.71,116.71,77.27,111.18,63.0
56,2020-05-15 00:00:00+00:00,17.5,147.87,37.96,38.93,89.96,136.65,92.98,40.91,5.61,257.64,48.3,177.75,46.203,81.48,56.36,230.03,6.1,90.65,42.38,32.84,32.84,30.29,33.66,21.79,45.85,8.49,34.02,6.47,14.55,173.48,23.69,15.29,9.93,3.71,41.58,21.54,45.85,109.79,116.2,21.97,790.35,97.13,66.0,4.59,28.28,95.02,14.8,54.63,21.16,12.48,30.96,300.35,2368.52,1348.26,112.32,42.93,115.93,57.4,41.46,116.22,116.22,74.67,106.54,63.52
57,2020-05-14 00:00:00+00:00,17.4,145.39,36.8,39.75,90.5,136.94,92.2,40.83,5.62,259.44,46.65,178.27,44.78,80.0,56.14,227.77,6.09,87.29,41.07,32.94,32.94,29.62,32.5,21.75,45.88,7.74,33.68,6.37,13.98,169.04,22.07,15.55,9.9,3.52,39.99,21.07,45.88,107.35,116.0,20.66,780.0,94.7,63.0,4.55,27.98,92.54,14.47,54.5,20.95,12.16,31.64,304.51,2361.01,1333.52,110.6,43.43,114.57,57.32,41.31,116.5,116.5,77.5,109.0,62.94
58,2020-05-13 00:00:00+00:00,18.47,146.08,37.31,39.65,93.27,137.45,95.0,42.64,6.0,262.68,50.03,187.11,47.155,81.55,58.19,226.84,6.22,89.9,43.74,34.23,34.23,32.16,34.49,23.09,47.45,8.36,35.16,6.82,14.42,175.66,23.95,15.8,10.15,3.65,42.0,22.01,47.45,108.52,119.83,22.44,820.83,98.53,69.57,4.66,28.8,94.39,15.38,55.16,21.7,12.97,32.66,312.15,2366.8,1376.16,116.42,43.41,119.95,58.45,41.78,117.07,117.07,78.86,112.92,63.68
59,2020-05-12 00:00:00+00:00,19.0,150.1,38.12,39.71,96.46,139.0,99.1,42.99,6.22,262.99,53.46,194.36,47.78,82.49,57.88,228.2,6.21,93.13,45.42,35.06,35.06,33.0,35.27,23.73,48.16,8.96,35.15,7.02,16.08,183.89,24.96,15.9,10.24,3.74,44.39,22.4,48.16,110.0,121.54,22.99,827.0,99.0,74.56,4.68,29.51,96.18,14.92,56.75,21.65,12.97,32.78,317.83,2411.85,1408.22,116.23,43.94,123.01,60.22,42.24,117.68,117.68,81.29,115.14,65.92
60,2020-05-11 00:00:00+00:00,18.8,148.45,37.25,39.34,93.22,138.45,97.84,42.62,6.24,253.53,53.09,190.0,47.68,81.45,56.94,226.79,6.12,94.21,46.11,35.15,35.15,33.16,35.35,23.57,47.97,9.87,36.05,6.93,16.33,182.54,25.11,15.45,10.25,3.83,45.21,22.3,47.97,105.98,123.22,23.25,790.51,100.56,73.29,4.55,29.65,96.48,13.94,56.87,21.5,12.4,33.18,308.1,2374.7,1376.79,114.88,42.78,121.81,59.74,41.88,116.93,116.93,80.29,113.41,65.77
61,2020-05-08 00:00:00+00:00,18.65,148.92,37.25,38.8,94.84,138.79,100.42,42.97,6.21,259.22,49.31,194.39,48.59,81.49,57.16,227.39,6.2,95.0,45.31,34.63,34.63,33.195,35.37,24.03,47.77,11.14,37.28,7.12,16.46,185.03,25.64,15.3,10.25,3.89,45.32,22.27,47.77,109.21,121.98,23.07,793.77,100.0,72.02,4.64,29.29,96.64,14.1,56.22,22.0,12.01,33.39,305.64,2372.14,1381.82,116.19,42.02,122.67,59.6694,41.7,116.25,116.25,79.7,113.96,65.0
62,2020-05-07 00:00:00+00:00,18.37,149.37,38.41,38.54,92.14,136.36,98.38,42.93,6.06,266.02,48.06,189.76,45.085,80.89,56.97,225.2,6.07,92.98,44.96,34.35,34.35,32.98,35.19,24.35,47.21,10.78,36.86,6.97,15.98,179.18,25.59,15.61,10.07,3.8,43.52,22.09,47.21,106.75,121.45,22.18,777.21,101.72,69.24,4.61,29.17,90.35,13.85,56.1,21.11,11.96,33.44,303.22,2374.78,1361.31,117.03,41.59,122.98,59.93,41.2685,116.27,116.27,79.7,113.89,64.27
63,2020-05-06 00:00:00+00:00,18.55,150.0,38.97,39.15,93.15,137.01,98.31,43.04,6.2,260.79,47.82,188.24,44.95,83.18,58.14,230.92,6.19,92.79,44.93,34.42,34.42,33.11,35.1,24.15,47.45,10.7,36.66,7.04,15.95,179.68,26.46,15.72,10.07,3.82,44.49,22.17,47.45,109.77,123.45,23.05,776.5,102.48,69.68,4.77,29.82,89.22,14.17,56.36,21.51,11.8466,33.6,300.46,2329.44,1358.0,114.7,41.56,123.24,59.04,40.64,115.0,115.0,78.81,112.4,63.94
64,2020-05-05 00:00:00+00:00,18.25,149.0,38.81,38.58,90.95,136.21,96.79,42.88,6.28,258.27,47.54,181.0,45.25,82.83,58.55,231.36,6.23,94.5,46.26,33.61,33.61,34.28,35.76,24.42,47.26,10.75,36.69,7.09,16.25,179.1,27.52,15.28,10.01,3.8,46.3,22.14,47.26,107.54,122.53,21.25,789.79,101.59,72.27,4.79,29.74,88.78,14.0,56.0,21.41,12.02,33.4,295.06,2340.0,1337.5,116.43,41.61,123.39,58.79,39.92,118.32,118.32,76.75,111.5,62.89
65,2020-05-04 00:00:00+00:00,18.32,148.77,37.6,38.26,89.79,137.27,94.53,42.61,6.3,252.39,47.29,179.85,44.08,82.73,58.2,227.0,5.9,88.76,42.51,33.0,33.0,31.91,33.22,22.68,47.22,10.22,36.01,7.04,15.61,175.0,26.96,15.39,9.9,3.77,45.03,21.89,47.22,105.81,120.25,20.45,701.0,100.21,67.14,4.81,29.75,86.77,13.69,56.85,20.85,12.09,32.74,289.17,2256.38,1308.13,115.95,40.95,120.82,57.12,39.28,113.91,113.91,75.16,108.92,62.3
66,2020-05-01 00:00:00+00:00,18.21,149.62,37.85,38.71,91.0,137.98,97.0,43.42,6.67,250.8,49.0,193.0,46.54,83.86,58.59,229.91,5.87,91.51,45.63,35.11,35.11,31.85,34.21,22.92,49.0,10.65,36.49,7.3,15.42,179.0,28.5,15.58,10.12,3.8975,46.31,22.24,49.0,107.0,121.64,21.65,755.0,102.27,70.4,4.59,30.77,87.74,14.04,57.76,21.2,11.845,33.01,286.25,2336.8,1324.09,116.86,41.72,123.19,58.83,38.78,113.13,113.13,76.85,112.38,63.23
67,2020-04-30 00:00:00+00:00,19.34,148.46,38.0,39.35,91.85,138.8,98.13,43.57,6.56,256.28,50.93,190.63,46.4045,86.0,59.09,233.86,6.05,93.72,47.68,36.74,36.74,33.72,35.79,24.24,50.51,10.91,38.16,7.32,16.92,186.0,29.32,16.51,10.49,3.87,49.07,22.68,50.51,108.75,124.9,23.44,855.19,106.08,76.94,4.64,31.0,88.9,14.37,57.83,21.25,11.885,34.42,289.96,2419.84,1331.36,120.22,43.17,126.52,61.3666,37.63,112.48,112.48,80.27,117.54,64.16
68,2020-04-29 00:00:00+00:00,18.88,151.38,38.46,38.95,92.09,140.41,99.5,42.97,6.68,263.0,51.95,188.59,47.06,88.54,59.3,241.99,5.73,92.48,46.26,36.64,36.64,37.19,36.5,25.1,51.26,11.0,38.0,7.48,16.74,192.61,30.1,16.01,10.49,4.1,49.7,22.78,51.26,112.75,127.66,22.75,790.17,108.41,78.12,4.57,31.13,89.04,14.63,58.38,21.89,11.77,34.57,284.73,2330.01,1345.0,117.89,43.35,128.88,59.44,39.45,111.87,111.87,77.17,115.93,64.41
69,2020-04-28 00:00:00+00:00,18.5,151.25,39.05,39.03,94.88,141.1,102.36,44.02,6.57,270.59,52.52,193.73,46.2,88.12,59.29,246.26,5.64,89.55,44.37,36.0,36.0,36.04,35.36,23.97,50.5,10.49,36.46,6.94,16.8,189.16,29.6,16.2,10.41,3.9456,48.94,22.58,50.5,113.53,126.23,23.18,795.64,105.76,76.41,4.49,31.0,91.24,14.09,57.82,21.61,11.3,34.72,285.08,2372.1,1283.2,119.23,43.5,128.03,59.99,39.59,116.0,116.0,77.1084,118.12,63.88
70,2020-04-27 00:00:00+00:00,18.3,154.81,37.59,38.62,95.48,142.02,100.03,43.63,6.38,269.36,50.74,190.0,43.9,86.28,58.09,242.11,5.8,86.75,43.59,34.77,34.77,34.64,34.1,23.14,49.03,9.68,35.13,6.47,15.45,179.1,27.37,15.6,10.35,3.55,44.17,21.85,49.03,107.11,123.75,21.52,737.61,104.32,70.0,4.45,29.99,91.32,13.7,57.93,21.26,10.41,34.32,281.8,2443.2,1292.0,116.44,42.7,125.56,59.708999999999996,40.0353,117.97,117.97,76.59,114.0,63.51
71,2020-04-24 00:00:00+00:00,18.22,155.57,36.84,37.57,94.5,140.18,97.6,42.76,6.59,266.66,49.6,184.03,43.02,85.47,58.15,241.73,6.08,88.48,44.4,35.1,35.1,35.6,35.16,23.59,48.85,9.9,34.83,6.08,15.84,177.0,26.8,15.31,9.97,3.533,43.0,21.31,48.85,104.77,122.75,21.71,710.81,102.05,67.69,4.46,29.59,90.39,13.56,57.64,20.32,10.91,33.82,277.2,2417.0,1255.0,116.25,41.84,122.41,56.2,38.85,115.67,115.67,73.92,111.35,63.19
72,2020-04-23 00:00:00+00:00,18.03,154.25,36.28,37.55,95.87,142.7,96.5,43.01,6.46,268.19,49.24,183.5,42.43,87.48,57.62,246.39,6.33,86.3,43.19,35.18,35.18,35.12,34.63,23.43,49.56,9.69,35.06,6.1,15.26,177.0,26.95,16.12,10.1,3.48,42.65,21.36,49.56,106.97,122.37,21.55,727.6,102.45,69.48,4.38,29.44,90.68,13.4,58.12,20.5,10.5,33.4,275.87,2399.98,1265.74,115.23,41.89,119.57,59.6735,38.46,114.7,114.7,75.0,111.74,63.43
73,2020-04-22 00:00:00+00:00,17.99,152.81,36.96,36.58,94.28,140.95,98.57,42.6,6.59,258.87,49.16,182.43,43.02,86.75,57.04,237.93,6.96,84.95,42.6,35.16,35.16,34.77,33.82,22.98,49.0,9.33,34.79,6.15,15.63,177.5,27.5,14.93,10.01,3.44,43.0,21.56,49.0,108.5,122.14,21.65,703.98,101.3,64.98,4.43,30.9,89.88,13.23,57.41,20.12,11.0086,32.8,273.61,2369.0,1241.11,117.38,41.27,119.87,58.27,38.15,114.36,114.36,73.79,109.68,62.69
74,2020-04-21 00:00:00+00:00,17.81,150.12,35.78,36.22,96.1,137.94,99.5,42.47,6.39,259.87,50.05,180.94,41.97,85.24,56.14,235.07,7.26,80.28,40.4,34.92,34.92,32.27,32.1,21.54,48.22,9.14,33.93,6.1,14.81,175.44,26.9,15.2,9.69,3.3925,42.35,21.46,48.22,107.72,121.45,21.27,730.12,98.52,62.6,4.32,30.51,89.25,13.23,57.39,21.01,10.712,32.54,276.28,2416.61,1242.71,118.93,41.83,114.0,58.11,37.51,114.68,114.68,73.31,110.2,62.21
75,2020-04-20 00:00:00+00:00,18.42,150.93,36.38,36.02,94.82,141.12,102.05,42.7,6.61,261.9,50.76,187.07,43.08,89.06,56.29,245.45,7.4,82.66,40.75,35.28,35.28,34.01,32.73,22.26,49.29,9.38,35.72,6.26,15.4,179.7,27.325,15.5,10.0,3.46,43.4,21.8,49.29,109.77,122.68,21.72,732.7,103.2,61.34,4.45,30.85,89.58,13.6942,58.1,21.96,11.0834,32.41,277.95,2389.95,1269.89,121.26,41.92,119.15,59.278999999999996,37.47,114.84,114.84,74.907,111.52,63.59
76,2020-04-17 00:00:00+00:00,18.41,151.99,36.5,35.69,97.45,140.72,97.86,41.16,6.47,265.69,51.0,178.78,44.01,89.32,57.09,242.51,7.73,81.33,39.88,35.63,35.63,34.13,33.62,22.55,49.5,9.58,36.36,6.5,16.14,183.49,28.15,15.68,9.96,3.45,43.15,22.08,49.5,111.1,124.96,21.92,772.28,103.89,63.78,4.56,30.85,92.75,13.7,58.06,21.56,11.05,32.95,284.69,2372.33,1281.7,122.97,42.25,119.3,62.02,37.45,116.71,116.71,77.32,111.61,64.14
77,2020-04-16 00:00:00+00:00,18.35,148.31,36.12,35.33,92.6,138.79,98.11,40.96,6.48,254.76,50.16,174.12,42.81,88.0,56.67,239.98,7.56,81.31,40.48,35.52,35.52,33.36,32.82,22.2,49.87,9.2,36.25,6.24,15.07,177.22,28.28,16.33,10.0,3.37,42.71,21.55,49.87,106.89,122.0,21.64,716.94,105.74,58.69,4.52,30.28,89.11,13.39,57.29,20.35,12.39,32.4,287.38,2346.0,1267.14,120.43,41.76,119.01,59.61,36.53,114.75,114.75,76.86,109.42,62.42
78,2020-04-15 00:00:00+00:00,18.25,145.55,36.06,34.13,90.01,138.71,97.36,40.51,6.73,247.55,49.83,169.9,43.08,88.5,55.0,240.04,7.7,80.46,41.0,36.23,36.23,34.89,33.59,23.32,50.12,9.44,36.81,6.31,15.46,170.63,28.77,15.66,9.89,3.42,43.37,21.52,50.12,106.11,124.06,21.92,742.0,105.24,57.86,4.57,30.63,87.92,13.64,57.56,19.7,11.1295,32.7,282.4,2257.68,1246.51,117.49,42.2,119.12,59.74,35.31,110.74,110.74,75.8642,109.08,62.2
79,2020-04-14 00:00:00+00:00,18.59,145.42,35.93,35.0,87.0,136.23,101.22,41.65,7.1,251.99,50.15,175.74,45.11,89.34,56.36,241.85,7.92,85.46,43.0,37.28,37.28,37.24,36.65,24.44,51.92,10.27,38.13,6.83,16.58,182.35,32.11,15.37,10.16,3.71,47.66,22.4,51.92,105.65,124.77,23.6,698.97,110.46,63.37,4.76,30.69,87.19,14.1,57.31,20.32,11.56,33.0,280.0,2200.47,1239.97,124.59,41.91,123.46,60.0138,35.45,111.8,111.8,75.0,109.52,61.8
80,2020-04-13 00:00:00+00:00,18.54,140.0,35.96,35.01,86.32,131.15,100.23,41.15,7.13,245.52,50.33,179.48,44.9,89.59,55.81,242.56,7.57,87.18,44.45,38.27,38.27,38.87,37.05,25.43,51.92,10.45,37.07,6.66,16.77,183.85,33.22,16.5,9.87,3.62,47.5,22.45,51.92,105.29,121.75,24.04,590.16,109.98,65.0,4.72,30.5,84.59,14.25,57.39,18.35,11.655,33.2,268.31,2040.0,1201.5,120.1,41.04,121.63,56.57,34.2602,105.65,105.65,71.71,105.5,61.0
81,2020-04-09 00:00:00+00:00,17.95,144.01,35.03,34.38,85.0,132.17,99.5,41.43,7.45,250.0,49.23,176.5,44.71,86.5,55.07,235.84,7.17,88.74,45.46,38.93,38.93,38.54,36.83,25.33,51.75,10.37,34.17,6.74,16.89,180.58,31.12,16.05,9.96,3.765,46.94,22.01,51.75,104.78,124.21,24.16,562.09,104.94,67.97,4.8,30.0,86.88,14.1,56.91,18.62,12.05,34.19,268.7,2044.3,1218.18,120.08,42.09,120.48,59.36,33.4,106.0,106.0,74.62,111.0,62.23
82,2020-04-08 00:00:00+00:00,17.09,137.75,33.99,33.8,82.5,132.76,95.17,39.39,7.18,239.15,48.36,167.31,44.32,80.5,53.87,229.63,6.8,82.29,41.95,37.6,37.6,37.46,36.2,24.7,51.2,10.09,33.28,6.59,16.12,168.55,29.34,16.86,9.91,3.52,42.85,21.47,51.2,101.53,123.17,21.74,554.2,97.86,62.16,4.78,29.95,86.6,13.91,57.26,18.8,11.214,33.78,262.74,2021.0,1203.1,114.07,41.17,116.31,58.99,31.85,106.95,106.95,73.7,108.19,61.08
83,2020-04-07 00:00:00+00:00,17.0,139.86,35.0,34.26,83.45,134.93,97.26,40.39,7.69,240.0,50.47,174.61,47.13,83.5,53.82,240.35,6.9,84.26,42.9,39.22,39.22,38.27,37.65,25.26,52.84,10.35,34.08,6.82,16.39,166.0,30.75,16.34,10.12,3.69,44.81,21.87,52.84,104.72,125.57,21.27,545.0,99.78,57.64,4.96,30.44,87.66,14.8758,57.04,19.01,11.17,35.33,270.8,2017.11,1217.01,114.19,42.66,118.8,59.94,32.08,107.13,107.13,73.66,111.69,62.75
84,2020-04-06 00:00:00+00:00,15.67,137.01,33.92,33.28,81.08,132.31,89.35,40.03,7.07,231.09,48.4,158.57,43.84,78.62,52.32,230.79,6.2,77.0,39.88,38.54,38.54,36.71,36.29,24.71,52.21,9.22,32.76,6.34,15.33,155.47,27.41,16.22,9.85,3.295,39.8,20.6,52.21,99.89,120.0,19.1,511.2,91.46,49.2,4.66,28.4,84.49,14.2,55.77,18.06,11.07,34.85,250.9,1936.0,1133.0,108.75,40.46,110.35,56.63,30.67,105.39,105.39,68.5,104.58,59.83
85,2020-04-03 00:00:00+00:00,15.81,132.38,32.63,32.48,78.79,128.61,86.03,38.7,7.03,231.01,45.79,149.39,41.37,78.33,51.27,223.96,6.3,78.0,41.45,38.08,38.08,37.52,36.73,25.46,51.57,8.49,31.41,5.92,15.34,149.2,27.0,15.28,9.75,3.27,39.0,19.74,51.57,94.53,114.81,18.4,509.5,87.82,44.24,4.4,28.53,84.56,13.42,55.0,16.87,10.9713,32.59,242.8,1911.15,1114.71,104.76,39.82,108.92,53.85,29.15,102.81,102.81,67.68,102.44,58.0
86,2020-04-02 00:00:00+00:00,15.14,129.12,31.9,31.48,76.12,124.43,82.79,38.15,7.02,225.06,46.94,142.62,40.47,76.43,54.32,215.0,6.31,71.75,38.74,38.52,38.52,38.63,40.12,25.97,51.2,8.38,31.26,6.02,15.46,143.02,26.47,15.77,9.91,3.2875,38.36,20.1,51.2,92.05,115.91,19.1,481.03,87.07,46.28,4.31,28.0,85.05,13.49,53.56,17.25,11.38,30.53,240.34,1901.64,1100.0,103.84,37.84,105.37,51.29,28.32,98.1,98.1,65.87,96.26,58.37
87,2020-04-01 00:00:00+00:00,16.0,127.7,31.92,32.04,77.0,124.88,87.11,38.86,7.52,221.71,46.15,153.5,40.37,77.92,56.68,230.96,7.12,69.51,36.86,35.05,35.05,36.58,38.35,25.23,46.02,8.77,31.21,6.1,15.19,146.1,27.0197,16.57,9.85,3.405,39.14,19.77,46.02,90.12,118.0,19.5,504.0,92.02,50.3,4.51,28.38,82.99,13.5,52.5,17.0,11.7,29.83,246.5,1932.97,1124.0,107.12,38.17,106.36,52.5,29.3552,98.38,98.38,65.0,96.1,57.93
88,2020-03-31 00:00:00+00:00,17.06,134.99,32.4,32.58,81.43,131.27,91.68,40.44,7.87,222.06,48.83,162.78,41.86,82.37,58.61,242.11,7.45,73.27,38.34,36.28,36.28,35.15,38.33,24.98,48.5,9.35,32.6,6.36,14.83,158.13,29.41,15.43,10.0,3.642,43.63,20.74,48.5,99.52,120.2,20.97,501.25,98.14,56.9,4.56,30.04,83.04,13.92,54.07,17.195,11.99,30.2,255.6,1964.35,1148.73,111.14,40.13,112.0,55.06,31.03,97.79,97.79,69.3,102.02,59.27
89,2020-03-30 00:00:00+00:00,16.93,128.46,31.05,32.27,82.83,128.96,90.75,40.47,7.54,220.05,46.25,161.23,40.86,81.35,58.17,237.31,7.66,68.01,36.23,33.73,33.73,32.9,36.44,23.26,46.39,8.69,31.5,6.34,13.48,158.52,30.36,15.7,9.76,3.61,44.05,20.17,46.39,94.03,124.42,22.31,510.26,98.41,53.04,4.55,29.9,82.29,14.07,53.49,16.62,12.0,29.87,250.74,1922.83,1132.64,112.09,39.45,108.09,52.99,30.62,96.77,96.77,67.19,100.4,59.94
90,2020-03-27 00:00:00+00:00,16.51,121.65,30.8,31.29,77.5,122.01,88.56,38.47,7.68,212.57,44.0,156.2,40.17,78.03,55.95,225.48,7.88,72.12,37.13,31.46,31.46,32.69,34.21,22.97,45.89,9.22,30.25,6.5,13.97,159.08,30.02,15.84,10.02,3.85,44.13,20.25,45.89,90.04,125.1,21.37,505.0,94.77,56.57,4.55,29.69,82.54,14.27,52.15,16.88,12.4,29.5,252.75,1930.86,1127.47,110.51,39.21,108.58,53.42,29.53,96.53,96.53,66.5,104.0,59.6
91,2020-03-26 00:00:00+00:00,15.9,120.57,29.89,31.26,71.08,117.2,89.04,38.14,7.63,204.8,42.62,155.13,41.59,75.18,53.59,210.9,7.67,70.3,37.5,33.23,33.23,33.67,34.23,24.22,47.09,9.39,31.4,6.87,13.87,156.37,29.33,15.08,9.69,3.91,43.68,20.42,47.09,88.05,122.02,21.64,547.39,91.69,58.48,4.62,28.68,80.0,13.71,49.59,17.0,12.5,29.95,246.52,1902.0,1114.72,109.6,37.97,106.91,51.74,28.48,90.47,90.47,64.0,99.4,58.66
92,2020-03-25 00:00:00+00:00,14.13,118.91,29.5,30.2,68.95,117.59,82.0,35.68,7.45,205.54,43.66,145.75,40.155,71.19,50.5,205.68,6.24,68.29,36.51,33.08,33.08,33.68,34.29,23.93,46.22,9.23,32.31,6.77,14.14,154.6,29.0,15.24,9.52,3.87,42.31,19.98,46.22,82.99,121.64,23.0,545.25,85.89,56.66,4.77,28.08,77.77,13.51,49.36,18.0,11.82,30.37,250.75,1920.69,1124.58,104.46,38.65,105.48,52.48,27.66,93.53,93.53,65.9,104.33,58.38
93,2020-03-24 00:00:00+00:00,12.92,118.76,29.51,30.76,64.91,116.23,77.37,36.15,6.66,209.41,41.8,136.0,39.7,67.01,47.69,187.85,6.0,61.48,34.42,32.18,32.18,30.52,32.08,20.62,45.38,9.16,29.24,6.46,14.31,144.32,26.96,15.09,9.64,3.69,37.65,19.27,45.38,76.91,114.03,19.32,477.3,80.51,45.13,4.74,28.0,78.5,13.2,51.96,17.5,11.29,30.18,236.36,1952.01,1103.98,107.02,36.41,99.99,53.14,27.37,100.0,100.0,66.0,102.15,56.3
94,2020-03-23 00:00:00+00:00,12.82,117.0,28.76,29.85,67.07,117.97,75.68,33.42,6.45,219.26,42.9,136.17,36.48,66.39,48.65,186.67,6.34,58.26,32.53,29.93,29.93,26.64,29.58,17.99,43.34,7.74,27.58,6.0,13.22,136.03,26.26,15.63,9.15,3.5325,37.55,18.09,43.34,80.57,113.72,18.01,433.6,81.36,39.88,4.57,27.39,74.98,12.9235,50.61,15.52,11.75,27.87,228.08,1827.75,1056.37,97.99,35.51,94.6,46.02,27.25,89.73,89.73,61.55,97.35,53.94
95,2020-03-20 00:00:00+00:00,13.42,126.83,30.28,30.34,74.05,125.86,80.97,35.33,7.01,217.81,44.83,153.26,35.19,75.85,52.54,205.75,6.3,59.53,34.84,30.41,30.41,25.65,25.88,18.24,44.0,7.97,29.03,6.0,12.76,148.99,28.68,14.96,9.47,3.26,40.46,18.08,44.0,89.82,120.0,18.42,438.2,86.61,45.5,4.85,30.46,80.0,13.74,52.72,13.28,12.25,29.22,247.18,1926.31,1130.9,96.54,38.27,100.92,46.51,29.5,92.24,92.24,65.03,104.5,56.48
96,2020-03-19 00:00:00+00:00,12.26,134.99,32.22,31.47,81.36,135.78,78.04,33.86,6.4,236.5,45.16,136.76,32.533,79.12,53.4,210.01,4.87,55.26,33.73,28.55,28.55,23.17,23.69,16.15,42.4,6.82,28.7,5.77,11.5,137.38,27.66,14.79,8.39,3.2075,35.47,17.26,42.4,91.77,118.12,16.34,374.6965,76.9,33.73,4.93,31.36,74.77,12.94,53.76,12.5775,11.4,26.98,247.385,1860.0,1088.22,92.5,37.05,102.33,47.84,31.47,90.95,90.95,61.12,99.39,54.86
97,2020-03-18 00:00:00+00:00,15.18,131.02,30.77,31.7,74.98,138.84,77.0,32.27,6.51,239.1,45.1,133.28,33.01,81.01,54.3,209.06,6.17,66.21,34.55,28.82,28.82,23.82,24.73,17.53,44.42,6.99,29.17,5.56,12.4,150.0,27.7,15.13,9.19,3.31,37.06,17.67,44.42,90.44,115.87,18.83,389.0,83.84,37.17,4.65,32.0,74.6,12.75,53.99,14.8075,11.61,28.27,239.77,1750.0,1059.94,95.23,33.76,99.41,46.71,31.62,91.5,91.5,63.7301,100.05,54.78
