Unnamed: 0,Date,EVT,SHL,BAS,BAYN,JNJ,PFE,FMS,FRE.DE,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,EOAN.DE,RWE.DE,DUK,ENGI.PA,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,LUK,ROSN,TOT,BP,SNP,TKA.DE,MT,NISTF,PKX,SHE:000709,SHA:600019,SHE:002075,DB,CMC,NCB,GS,BRYN,WFC,JPHLF,CICHY,ACGBY,CRARY,BACHF,C,DAX,TDXP,INDU,NDAQ,NKY,TM,GM,HYMTF,BMW.DE,NSU,VOW.DE,DAI.DE,CON,TSLA,DTE,DRI,TEF,O2D.DE,T,TMUS,VOD,CTM,VZ,NTT.F,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,CCCMF,IFX.DE,SAP,CSCO,IBM,INL,INTC,MSF,EBAY_x,EBAY_y,QCOM,TXN,SNE
763,2017-07-31 00:00:00+00:00,22.11,294.14,24.23,0.01,132.14,33.21,47.37,72.05,49.61,122.48,84.5,38.07,25.54,202.34,77.8,147.91,67.94,8.262,17.51,84.9,13.6,62.64,145.33,16.79,108.39,79.83,64.35,64.35,56.36,26.11,0.09,50.65,35.33,76.37,25.5,26.07,23.384,74.58,5.47,7.43,,17.76,18.65,17.71,223.95,0.0038,53.42,,16.55,11.78,8.67,0.49,67.87,29.03,3.25,,74.45,,113.0,35.82,45.4,77.54,2.66,134.4,59.51,5850.0,335.5,106.78,83.82,11.29,4.38,38.97,62.25,29.58,882.8,47.85,20.6455,40.74,17.5405,47.9,149.9,1019.05,960.0,,18.375,105.89,31.54,144.38,97.65,35.47,16.96,36.09,36.09,53.1,80.83,41.13
764,2017-07-28 00:00:00+00:00,22.05,1.15,28.03,0.01,131.14,33.06,47.15,72.83,50.16,124.08,84.57,38.06,25.86,201.83,76.71,144.85,68.18,8.379,17.78,85.01,13.835,62.04,144.6,16.63,106.71,79.65,64.5,64.5,55.28,26.58,0.09,50.14,34.64,76.35,25.72,25.76,23.384,72.85,,,,18.21,19.3,18.0,221.77,0.0038,54.3,,16.76,11.73,8.69,0.48,67.42,28.92,3.25,,74.32,,111.83,35.82,45.4,78.04,2.64,135.05,59.85,5850.0,336.89,107.37,83.86,11.3,4.465,39.25,61.41,29.17,851.0,47.7,20.6215,41.52,17.48,47.92,149.89,1012.14,947.99,,18.375,105.76,31.45,144.81,7.2,35.13,16.91,36.08,36.08,52.27,80.42,40.98
765,2017-07-27 00:00:00+00:00,22.14,275.236,28.6,0.01,130.85,32.79,47.59,72.78,50.32,122.38,85.86,38.42,25.59,203.0,77.48,145.78,67.835,8.363999999999999,17.79,84.2,13.675,62.89,144.95,16.67,104.88,80.24,65.07,65.07,55.24,26.85,0.09,50.43,35.06,77.07,26.02,26.22,23.384,74.37,4.74,7.05,,18.53,19.34,17.92,221.84,0.0038,54.86,,16.7,11.84,8.722000000000001,0.48,68.0,28.92,3.25,,74.5,,111.27,35.52,45.4,78.97,2.65,137.9,60.23,5850.0,346.0,107.35,85.46,11.44,4.463,38.2,62.39,29.73,850.0,46.26,20.435,42.2,17.9632,48.13,153.75,1069.55,969.18,,18.7,105.76,31.73,145.0,97.85,34.78,17.07,37.09,37.09,53.08,82.125,41.17
766,2017-07-26 00:00:00+00:00,22.29,279.77299999999997,27.64,0.01,131.66,33.09,47.45,73.4,50.74,124.59,85.82,37.98,25.59,203.68,77.51,146.04,68.51,8.307,17.64,83.68,13.625,62.48,142.62,16.66,104.63,80.58,64.88,64.88,54.8,27.1,0.09,50.4,35.0,76.81,26.12,26.05,23.384,73.33,4.74,7.2,,19.35,20.78,17.83,222.45,0.0038,55.32,,16.85,11.65,8.67,0.48,68.47,28.98,3.25,,69.76,,110.36,35.55,45.4,79.5,2.56,136.85,61.06,5850.0,340.36,107.0,87.2,11.01,4.414,36.22,62.34,29.11,882.9,44.8,20.375,42.01,17.72,47.87,153.35,1043.2,972.78,,18.56,104.37,32.12,146.27,7.15,34.7,16.95,36.36,36.36,53.29,83.0,40.6
767,2017-07-25 00:00:00+00:00,22.14,275.992,26.01,0.046,133.74,33.38,47.97,73.62,50.98,123.45,85.4,38.0,25.57,206.24,77.38,147.49,68.725,8.351,17.605,84.57,13.51,62.31,143.37,16.64,104.45,80.77,63.0,63.0,54.69,27.04,0.09,50.41,34.99,76.4,25.76,25.89,23.384,72.7,4.73,7.19,,19.13,20.36,17.81,220.34,0.0038,55.0,,16.41,11.67,8.66,0.48,67.93,29.05,3.25,,73.03,,109.84,35.94,45.4,79.07,2.49,136.8,61.23,5850.0,345.0,106.45,86.95,11.01,4.529,36.29,62.5,29.33,882.0,43.9,20.625,42.11,17.66,48.0,151.8,1038.05,970.7,,18.34,104.31,31.9,146.57,99.5,34.55,16.99,36.33,36.33,53.2,81.05,40.32
768,2017-07-24 00:00:00+00:00,22.14,275.992,27.62,0.046,134.99,33.38,47.37,73.32,50.81,125.29,85.21,37.64,25.78,205.19,76.21,146.25,67.814,8.374,17.35,85.24,13.61,61.99,144.41,16.53,103.18,80.06,62.98,62.98,54.03,26.65,0.09,49.93,34.52,76.84,25.705,25.37,22.84,72.53,4.51,7.29,,18.47,20.03,18.0,218.94,0.0038,54.1,,16.22,11.53,8.37,0.48,65.92,28.9,3.25,,72.39,,109.3,35.99,45.4,79.7,2.42,137.0,60.57,5850.0,330.24,107.97,88.5,10.87,4.551,36.51,62.39,29.31,882.9,44.15,20.712,41.45,17.3373,48.33,150.58,1028.34,994.1,,18.57,103.55,31.86,147.0,7.35,34.73,16.93,36.45,36.45,53.75,81.86,40.45
769,2017-07-21 00:00:00+00:00,22.25,1.25,28.26,0.046,135.33,33.47,47.39,74.69,50.73,123.38,85.67,36.09,25.38,202.83,77.21,147.43,67.73,8.439,17.605,84.89,13.46,62.74,143.16,16.3,104.18,80.65,63.12,63.12,54.56,26.3,0.09,50.2,35.08,77.44,26.0,25.53,22.84,72.8,,,,18.21,20.53,17.69,221.89,0.0038,54.43,,16.27,11.54,8.32,0.49,66.1,29.07,3.25,,71.95,,109.47,36.05,45.4,83.27,2.51,145.0,63.8,5850.0,329.46,106.73,89.29,10.93,4.565,36.42,61.28,29.94,882.9,44.23,20.6535,41.35,17.19,48.35,149.99,1021.28,989.0,,19.08,103.76,31.86,147.59,7.3,34.54,16.925,36.2,36.2,53.66,81.46,40.63
770,2017-07-20 00:00:00+00:00,22.29,279.77299999999997,29.05,0.046,135.73,33.47,48.17,75.49,49.68,124.31,85.91,36.66,27.02,201.93,77.19,146.36,68.93,8.596,17.825,84.6,13.62,62.52,142.32,16.22,105.0,80.97,63.63,63.63,54.53,26.64,0.09,50.72,35.15,78.04,26.49,25.84,22.84,73.13,4.47,7.41,,18.5,20.21,17.7,223.0,0.0035,54.96,,16.34,11.64,8.42,0.47,66.62,29.49,3.25,,71.82,,109.93,36.5,46.98,83.6,2.51,147.0,64.31,5850.0,326.9,106.31,89.85,10.89,4.53,36.33,63.85,29.55,882.0,43.5,20.842,41.5,17.13,48.05,151.5,1031.59,997.0,,19.535,104.92,31.91,147.53,99.0,34.54,16.93,37.17,37.17,55.11,82.2,40.56
771,2017-07-19 00:00:00+00:00,22.37,282.798,27.86,0.046,134.84,33.37,48.42,75.35,48.8,124.33,85.98,36.38,26.85,201.5,77.21,145.54,67.24,8.52,17.87,84.27,13.38,62.52,141.94,16.3,103.56,80.44,63.32,63.32,53.84,26.61,0.09,49.67,34.74,77.95,26.5,25.94,22.84,70.65,4.55,7.58,,18.38,19.83,17.93,222.91,0.0035,54.8,,16.3,11.54,8.35,0.47,67.15,29.1,3.25,,71.7,,109.59,36.38,46.98,83.5,2.54,146.2,64.45,5850.0,328.23,105.85,89.15,10.74,4.508,36.03,61.51,29.39,882.5,43.35,20.9215,41.34,17.05,48.36,150.48,1025.0,990.01,,19.24,105.5,31.51,150.02,97.62,34.68,16.95,36.95,36.95,56.46,82.49,40.31
772,2017-07-18 00:00:00+00:00,22.21,279.77299999999997,28.76,0.01,131.62,33.23,48.81,75.53,48.69,124.81,86.0,36.44,26.76,200.15,77.81,144.6,67.67,8.537,17.84,84.07,13.29,62.07,141.27,16.09,104.6,81.02,62.79,62.79,54.1,26.43,0.09,49.91,34.96,76.85,26.585,25.32,22.84,70.01,4.31,7.32,,18.44,19.9,17.99,227.5,0.0035,54.31,,16.52,11.34,8.34,0.47,66.44,29.17,3.25,,71.36,,110.2,36.31,46.98,83.41,2.53,145.85,64.44,5850.0,317.5,106.2,89.74,10.79,4.4830000000000005,36.43,61.61,29.05,883.0,43.66,20.663,40.635,16.98,47.91,149.2,1006.0,973.36,,19.075,103.88,31.41,152.36,30.015,34.43,16.8,36.94,36.94,56.34,81.5,40.1
773,2017-07-17 00:00:00+00:00,22.38,272.212,28.28,0.01,132.71,33.44,49.08,76.25,48.91,124.36,88.57,36.47,26.76,200.67,78.28,145.45,68.42,8.599,17.96,83.84,13.345,61.68,141.41,16.24,104.32,81.0,62.61,62.61,53.85,26.57,0.09,49.66,35.1,77.09,26.615,25.31,22.84,69.96,4.2,7.09,,18.75,19.9,17.95,228.73,0.0035,54.9,,16.59,11.76,8.36,0.47,66.76,29.21,3.25,,71.02,,110.01,36.38,45.23,83.86,2.44,146.85,64.94,5850.0,325.54,105.38,88.98,10.72,4.51,36.32,61.04,29.16,882.0,43.63,20.604,40.8,16.65,47.78,148.82,1004.69,976.32,,19.4,104.29,31.5,153.59,30.45,34.74,16.75,37.03,37.03,56.73,81.82,40.21
774,2017-07-14 00:00:00+00:00,22.25,1.2,27.51,0.01,132.0,33.27,49.12,76.13,48.2,124.19,87.81,36.44,26.74,198.24,77.62,143.29,68.93,8.573,17.96,83.85,13.38,61.92,141.65,16.16,104.38,81.0,62.6,62.6,54.15,26.43,0.09,49.68,34.93,77.25,26.9,25.22,22.84,69.06,,,,18.67,20.28,17.88,227.22,0.0035,54.31,,16.4,11.56,8.33,0.49,66.32,29.34,3.25,,71.31,,110.05,36.03,45.23,84.49,2.44,145.15,64.71,5850.0,323.19,105.52,88.73,10.69,4.52,36.23,61.21,29.01,882.0,43.63,20.572,40.3,16.7094,48.02,147.97,1002.4,974.0,,19.2,104.33,31.37,154.01,30.025,34.48,16.8,36.91,36.91,56.5,80.95,39.99
775,2017-07-13 00:00:00+00:00,22.07,272.968,26.83,0.01,132.1,33.22,48.69,76.58,48.43,124.62,87.93,36.26,26.58,198.16,77.42,144.36,68.74,8.62,18.03,83.82,13.34,61.46,141.22,16.12,103.8,80.97,61.81,61.81,53.5,26.57,0.09,49.08,34.71,79.21,26.78,24.77,22.84,68.41,4.45,7.23,,18.83,20.06,17.89,227.39,0.0035,55.26,,16.38,11.56,8.436,,67.15,29.35,3.25,,71.5,,109.5,35.5,45.2297,83.6,2.48,143.6,63.5,5850.0,330.11,105.37,89.62,10.63,4.416,36.54,61.5,29.12,874.0,43.15,20.4795,40.01,16.39,47.46,145.5,1004.62,970.8,,19.32,104.81,31.26,153.7,98.09,34.33,16.67,36.61,36.61,56.38,80.41,39.68
776,2017-07-12 00:00:00+00:00,22.05,276.749,27.04,0.01,132.04,33.34,48.38,75.04,48.17,124.45,87.75,36.26,26.54,197.48,77.29,141.03,70.015,8.389,17.64,83.83,13.115,60.82,141.86,16.42,104.0,81.19,61.73,61.73,53.66,26.64,0.09,49.32,34.92,79.01,26.615,24.34,22.84,67.18,4.36,7.1,,18.73,19.85,17.68,226.4,0.0035,54.93,,16.25,11.5,8.39,0.49,66.76,29.12,3.25,,71.17,,109.62,35.5,45.23,83.25,2.53,142.2,64.6,5850.0,330.4,105.54,89.47,10.41,4.29,36.75,61.7,28.71,864.0,43.04,20.105,40.15,16.64,47.13,145.87,1000.65,960.86,,18.835,104.05,31.25,153.48,29.56,34.28,16.49,35.53,35.53,55.79,79.46,39.58
777,2017-07-11 00:00:00+00:00,21.97,277.505,25.86,0.01,131.43,33.4,47.73,75.18,48.2,127.13,87.05,35.76,26.03,197.45,76.62,140.61,68.915,8.459,17.77,83.37,13.21,60.52,141.52,16.05,103.15,80.33,61.0,61.0,52.62,26.56,0.09,48.53,34.06,77.57,26.265,23.9,22.84,66.08,4.38,7.2,,19.05,19.31,17.7,226.04,0.0035,55.66,,15.76,11.09,8.37,0.46,67.5,28.87,3.25,,71.3,,108.1,35.19,46.3,82.4,2.4,141.1,63.8,5850.0,316.0,105.0,89.55,10.33,4.266,36.83,60.74,28.47,864.0,43.21,20.27,39.845,16.46,47.04,144.73,993.0,950.52,,18.735,103.2,31.05,153.26,29.68,33.64,16.23,34.97,34.97,55.63,78.78,38.65
778,2017-07-10 00:00:00+00:00,21.93,272.968,24.4,0.01,132.74,33.36,47.9,75.07,48.42,127.0,87.86,35.57,26.13,197.84,76.93,140.86,68.83,8.42,17.935,83.58,13.15,61.01,140.63,15.92,103.44,80.0,61.25,61.25,52.64,26.64,0.09,48.57,34.18,76.81,26.245,22.92,22.84,64.6,4.52,7.29,,18.86,19.02,17.7,224.27,0.0035,55.53,,15.1,10.99,8.31,0.46,67.69,28.77,3.25,,71.52,,108.21,35.0,46.3,81.75,2.38,141.4,63.81,5850.0,312.9,105.53,90.05,10.21,4.315,36.96,60.07,28.6,869.0,43.48,19.995,39.32,16.2,46.76,144.11,985.0,941.95,,18.82,103.94,30.88,152.91,7.5,33.25,16.23,34.31,34.31,55.37,78.43,37.83
779,2017-07-07 00:00:00+00:00,21.96,1.5,24.17,0.01,132.91,33.25,47.59,74.76,48.17,126.43,87.65,35.24,26.25,196.0,77.13,139.78,68.64,8.17,17.25,83.22,13.13,61.32,139.66,15.73,103.59,80.2,61.68,61.68,52.92,26.75,0.09,48.47,34.42,77.85,26.115,23.28,22.84,64.31,,,,19.0,19.48,17.87,228.23,0.0035,55.78,,15.12,11.16,8.306000000000001,0.45,68.03,28.59,3.25,,71.4,,108.15,35.0,46.3,81.4,2.41,140.4,63.35,5850.0,313.5,105.36,89.89,10.31,4.353,37.18,59.45,28.55,870.0,43.53,20.292,39.53,15.68,46.9,142.9,969.55,930.985,,18.575,102.15,30.76,152.62,7.2,33.7,16.17,34.02,34.02,55.04,77.31,37.59
780,2017-07-06 00:00:00+00:00,22.09,279.77299999999997,25.84,0.01,133.61,33.64,47.83,76.43,48.83,128.25,88.7,35.37,26.86,196.38,78.27,139.15,68.47,8.252,17.39,83.1,13.24,61.44,138.54,15.94,104.67,80.86,62.24,62.24,53.06,26.69,0.055,49.0,34.52,78.26,26.45,23.21,,64.16,4.31,6.99,,18.89,19.63,17.78,227.97,0.0035,55.98,,15.29,11.19,8.29,0.46,68.45,28.58,,,71.54,,108.07,34.87,,81.8,2.43,138.25,63.91,5850.0,317.26,105.19,89.38,10.28,4.396,37.59,59.56,28.66,879.0,43.97,20.689,39.515,15.7758,47.11,143.02,964.66,925.0,,18.8,101.8,30.99,153.36,30.09,34.12,16.04,34.39,34.39,55.02,76.19,37.59
781,2017-07-05 00:00:00+00:00,22.06,272.968,26.21,0.01,132.98,33.94,47.9,75.06,48.72,128.74,88.52,35.54,27.54,194.53,78.3,138.56,69.4,8.251,17.46,83.32,13.34,61.39,139.58,16.0,105.99,81.68,62.93,62.93,53.35,26.8,0.055,49.18,34.73,78.68,26.18,23.51,22.84,64.28,4.32,6.9,,18.67,19.94,17.89,228.38,0.0035,55.97,,15.54,11.33,8.25,0.5,68.33,28.8,3.25,,71.69,,108.15,35.57,46.5,82.05,2.47,137.65,64.01,5850.0,347.2,105.65,91.33,10.39,4.383,38.11,59.88,28.57,870.0,45.05,20.575,39.66,15.7,47.28,143.69,961.53,924.2,,18.56,102.71,30.85,155.77,29.45,33.52,16.13,34.73,34.73,55.01,76.63,37.71
782,2017-07-03 00:00:00+00:00,21.96,270.699,25.0,0.01,132.79,33.48,47.87,75.51,48.73,129.61,88.8,35.93,27.16,195.79,78.09,139.23,69.55,8.34,17.705,83.78,13.315,62.73,140.85,15.92,104.24,80.79,61.48,61.48,53.41,26.36,0.055,50.04,34.77,78.85,25.36,23.29,21.65,64.4,4.32,7.01,,18.17,19.53,17.89,224.46,0.0038,55.81,,15.28,11.37,8.16,0.4567,67.24,28.74,3.25,,71.51,,105.8,34.52,48.35,80.51,2.42,137.05,63.77,5850.0,370.24,106.05,90.69,10.5,4.4,37.84,60.74,28.6,860.0,44.61,20.605999999999998,40.53,15.6914,47.74,144.88,972.79,933.22,,18.545,103.85,31.09,153.58,29.545,33.51,16.11,35.15,35.15,55.53,77.45,38.33
783,2017-06-30 00:00:00+00:00,21.86,1.5,24.87,0.01,132.7,33.73,48.5,75.08,48.78,129.26,88.75,35.8,27.09,195.07,78.67,138.97,69.31,8.35,17.375,84.15,13.385,63.06,140.23,15.91,104.53,81.08,61.54,61.54,53.28,26.34,0.055,49.88,34.76,78.56,25.0,22.75,21.65,61.84,,,,18.13,19.26,17.89,225.31,0.0038,56.03,,15.64,11.34,8.11,0.48,67.56,28.7,3.25,,71.58,,105.03,34.97,48.35,82.88,2.42,136.35,64.3,5850.0,363.71,106.22,91.97,10.45,4.292,37.73,60.88,28.82,860.0,44.62,20.63,40.45,15.7,47.91,144.45,980.12,943.99,,18.35,104.86,31.79,154.28,29.37,33.87,16.15,34.78,34.78,55.6,77.69,38.47
784,2017-06-29 00:00:00+00:00,21.83,272.968,23.71,0.01,133.4,33.8,48.54,76.76,48.73,130.99,89.38,36.04,27.16,194.5,78.68,140.0,70.31,8.615,17.99,84.73,13.68,63.11,140.19,16.15,104.38,81.37,62.11,62.11,53.77,26.55,0.055,50.25,35.27,78.92,25.92,22.72,21.65,62.18,4.22,6.7,,18.43,19.31,17.89,228.37,0.0038,55.65,,15.51,11.67,8.22,0.48,67.65,29.28,3.25,,72.0,,105.12,34.66,48.25,84.1,2.36,138.0,65.29,5850.0,370.61,105.75,91.59,10.48,4.301,37.87,61.19,28.93,835.0,44.8,21.0005,41.1,15.67,48.31,144.71,979.0,951.35,,19.2,105.4,31.79,155.35,30.0,33.92,16.28,35.3,35.3,55.93,77.5,38.78
785,2017-06-28 00:00:00+00:00,21.9,272.968,23.34,0.01,135.95,33.86,48.89,76.7,48.93,132.22,89.13,36.52,27.26,195.89,79.71,139.95,70.0706,8.6,18.27,86.03,13.73,63.95,142.92,16.0,104.43,81.41,62.01,62.01,53.57,26.02,0.055,50.12,35.25,78.68,25.235,22.31,21.65,61.89,4.22,6.71,,17.62,18.68,17.89,221.87,0.0038,53.61,,15.57,11.69,8.0199,0.48,65.0,29.08,3.25,,70.94,,104.99,34.57,48.25,82.5,2.35,137.7,64.75,5850.0,366.68,108.14,93.16,10.56,4.275,37.88,61.01,28.78,835.0,44.98,21.415,41.17,15.62,48.52,144.49,978.55,950.66,,18.95,106.12,31.78,155.15,29.7,33.77,16.39,35.0,35.0,55.4,77.61,38.69
786,2017-06-27 00:00:00+00:00,21.89,269.943,21.54,0.01,136.5,34.13,48.78,77.9,48.95,133.3,89.15,36.64,27.52,194.5,79.58,139.91,70.46,8.93,18.79,86.36,13.95,64.07,143.57,15.82,104.73,81.45,62.04,62.04,53.22,25.39,0.055,49.81,35.12,79.86,25.735,21.92,21.65,60.5,4.18,6.6,,17.41,19.04,17.89,221.84,0.0038,53.02,,15.68,11.85,7.84,0.48,64.24,29.14,3.25,,70.37,,104.98,34.33,48.25,83.0,2.3,136.4,65.0,5850.0,376.4,109.02,93.01,10.64,4.316,38.15,61.25,28.63,823.9,44.97,21.8225,41.15,16.0,48.58,145.01,990.69,961.6,,19.505,107.13,32.09,155.0,30.525,34.0,16.38,35.0,35.0,56.29,78.0,38.67
787,2017-06-26 00:00:00+00:00,21.93,268.431,21.25,0.01,136.48,34.16,49.02,78.6,49.21,132.65,89.22,36.92,27.59,194.95,79.64,141.17,70.9,8.936,19.145,86.33,13.975,64.61,143.39,15.72,105.03,81.57,62.49,62.49,52.96,25.03,0.055,49.57,35.04,79.59,25.4,21.35,20.2,60.46,4.2,6.6,,16.88,19.2,17.88,218.26,0.0038,52.73,,15.6,11.79,7.81,0.48,63.55,29.26,3.25,,69.93,,105.25,34.27,48.25,83.88,2.26,137.8,65.5,5850.0,386.69,109.0,89.54,10.71,4.31,37.94,63.6,29.06,823.9,45.45,21.6765,41.5,15.8,48.63,147.17,1008.5,990.0,,19.775,107.77,32.22,154.71,30.51,34.26,16.45,35.89,35.89,57.09,80.04,38.62
788,2017-06-23 00:00:00+00:00,21.77,0.02,20.68,0.01,135.45,34.08,49.12,78.61,49.18,131.75,89.44,36.54,27.79,195.08,78.91,141.19,69.555,9.0,19.6,86.22,13.75,64.48,141.59,15.81,104.25,80.85,62.0,62.0,52.45,25.22,0.055,49.2,34.59,79.33,25.29,20.99,20.2,59.82,,,,16.74,19.0,18.0,220.5,0.0038,52.7,,15.6,11.74,7.66,0.48,64.05,28.94,3.25,,69.67,,105.16,34.14,48.25,84.2,2.3,138.8,65.45,5850.0,382.45,109.48,89.18,10.63,4.336,38.16,63.48,28.83,815.0,45.43,21.7965,41.65,15.607999999999999,48.5,145.13,1002.54,975.5,,19.55,106.71,31.85,154.34,7.5,34.21,16.34,35.12,35.12,56.64,79.06,38.46
789,2017-06-22 00:00:00+00:00,21.71,268.431,21.38,0.01,135.45,33.95,49.19,78.61,48.6,131.79,88.97,36.74,27.77,193.32,77.67,140.45,70.03,8.975,19.715,86.4,13.8,64.35,140.89,16.23,104.48,81.45,62.43,62.43,52.0,24.93,0.055,48.94,34.64,79.84,24.15,20.3,21.2,58.82,4.22,6.5,,16.73,19.84,17.58,221.44,0.0038,52.8,,15.49,11.73,7.63,0.48,63.62,29.07,3.25,,69.76,,105.38,34.05,48.25,83.52,2.28,135.75,65.36,5850.0,377.99,110.04,88.52,10.62,4.3580000000000005,38.19,63.63,28.77,814.0,45.47,21.8055,41.75,15.6882,48.45,145.77,1002.23,976.87,,19.725,107.14,31.91,154.55,7.45,34.56,16.28,34.99,34.99,56.24,79.95,38.38
790,2017-06-21 00:00:00+00:00,21.98,265.406,23.27,0.01,134.29,33.58,48.58,78.88,48.79,132.93,88.97,36.98,28.18,194.76,76.35,141.45,69.45,9.026,19.83,86.93,13.87,64.67,142.12,16.53,105.89,82.04,62.46,62.46,52.68,25.36,0.1,49.72,34.76,80.06,23.705,20.2,21.45,58.93,4.36,6.56,,16.91,18.77,17.52,224.54,0.0038,53.47,,15.87,11.58,7.67,,63.88,28.99,3.25,,70.4,,104.88,34.48,48.25,83.33,2.26,136.15,65.52,5850.0,374.35,111.01,88.77,10.63,4.36,38.62,63.85,28.6,814.0,45.95,21.8785,41.29,15.769,48.25,145.52,998.7,970.79,,19.75,105.62,31.73,155.79,7.44,34.33,16.22,35.0,35.0,56.79,79.7,38.04
791,2017-06-20 00:00:00+00:00,21.98,261.626,23.23,0.01,133.9,33.21,49.22,79.8,48.89,132.78,88.73,37.69,28.71,193.21,76.05,141.44,70.335,9.1,20.01,86.84,14.005,65.77,142.44,16.61,106.25,82.07,62.74,62.74,53.21,26.01,0.1,49.7,35.31,81.06,24.225,20.04,21.23,60.75,4.33,6.46,,17.23,18.61,17.44,225.51,0.0035,54.06,,15.41,11.69,7.8,0.49,64.31,29.74,3.25,,70.95,,104.5,34.34,48.0,84.5,2.32,136.3,66.17,5850.0,376.67,110.87,90.14,10.8,4.3839999999999995,38.77,63.8,28.88,800.0,46.4,21.77,41.66,15.6515,48.63,146.87,998.0,975.31,,20.145,106.12,31.94,154.48,7.39,35.45,16.25,34.74,34.74,57.46,81.16,38.46
792,2017-06-19 00:00:00+00:00,21.95,265.406,22.94,0.01,134.15,32.94,49.59,79.78,48.34,130.86,88.08,37.98,28.96,191.87,75.06,142.65,70.69,8.98,20.27,87.31,14.15,65.88,143.05,16.69,108.31,83.22,63.64,63.64,54.45,26.21,0.1,50.58,36.0,81.99,23.7,20.43,21.49,59.98,4.36,6.44,,17.1,18.96,17.85,223.43,0.0035,54.31,,16.63,11.58,7.87,,64.4,30.17,3.25,,71.41,,104.6,34.37,49.65,84.1,2.35,136.1,65.82,5850.0,375.0,111.16,89.5,10.89,4.373,38.98,63.6,28.89,800.0,46.63,21.5815,41.45,15.905999999999999,48.72,143.66,1017.0,969.65,,19.94,106.37,31.77,155.51,31.5,35.61,16.22,34.12,34.12,56.96,80.37,38.51
793,2017-06-16 00:00:00+00:00,21.79,0.02,22.7,0.01,133.72,32.98,49.33,78.54,48.18,130.6,88.0,35.39,28.98,191.95,75.97,141.5,68.975,8.834,19.88,87.12,13.96,65.59,142.19,16.56,106.94,82.61,63.45,63.45,53.77,25.83,0.1,50.06,35.65,81.08,23.4,19.87,21.49,60.0,,,,16.85,18.42,17.81,222.65,0.0035,53.93,,16.3,11.54,7.686,,64.16,29.31,3.25,,70.54,,104.99,34.59,49.0,83.9,2.34,137.05,65.55,5850.0,377.98,110.91,89.33,10.74,4.316,38.97,63.27,28.77,796.0,46.86,21.682,41.04,15.610999999999999,48.41,143.78,996.0,957.91,,19.4,104.84,31.61,154.23,31.63,35.28,16.16,33.92,33.92,56.98,79.85,37.42
794,2017-06-15 00:00:00+00:00,21.65,270.699,24.41,0.01,132.0,32.62,48.92,78.62,47.58,130.02,87.33,35.18,28.48,191.77,75.37,141.08,70.06,8.816,19.99,86.21,13.825,64.79,141.21,16.84,106.5,81.78,63.45,63.45,53.0,25.52,0.1,49.37,34.99,81.39,23.85,20.3,21.49,59.84,4.36,6.36,,16.83,18.97,17.77,224.81,0.0035,54.04,,16.18,11.31,7.5899,,64.31,29.3,3.25,,70.87,,105.49,34.41,49.0,84.05,2.3,137.85,65.77,5850.0,372.5,109.67,90.26,10.64,4.446000000000001,38.67,62.77,28.54,796.0,46.58,21.451,39.93,16.0,48.01,143.32,958.7,948.02,,19.58,103.58,31.25,153.29,31.55,35.21,16.13,34.26,34.26,56.42,79.35,37.31
795,2017-06-14 00:00:00+00:00,21.81,266.163,26.59,0.01,132.51,32.59,50.14,77.8,47.46,129.78,87.56,36.22,28.48,193.0,75.36,141.75,72.02,8.657,19.61,86.44,13.63,65.81,141.15,16.95,107.91,82.81,64.7,64.7,54.64,25.72,0.1,51.29,35.96,83.44,24.14,21.41,21.49,62.59,4.28,6.31,,17.4,20.14,17.8,222.99,0.0035,54.09,,16.64,11.55,7.86,0.49,64.25,30.08,3.25,,71.04,,107.13,34.54,48.25,85.12,2.4,140.0,65.99,5850.0,381.09,110.1,90.01,11.13,4.465,38.79,63.91,29.1,790.0,46.63,21.3,41.205,16.09,48.55,147.5,988.59,975.5,,19.75,106.87,31.87,153.97,7.35,35.99,16.32,34.63,34.63,57.7,81.26,37.34
796,2017-06-13 00:00:00+00:00,21.73,272.212,25.83,0.01,131.75,32.71,48.92,77.23,47.24,128.95,87.58,35.64,29.12,191.03,75.21,141.06,70.8,8.693,19.5,85.53,13.685,65.24,139.42,16.88,108.34,82.85,64.37,64.37,54.33,25.5,0.1,51.01,35.88,82.33,23.975,21.12,21.49,61.49,4.32,6.36,,17.44,19.73,17.54,223.35,0.0035,54.35,,16.48,11.52,7.91,,64.88,29.55,3.25,,70.48,,106.93,34.68,48.25,85.21,2.46,140.0,65.98,5850.0,367.62,108.85,91.07,11.04,4.426,39.01,64.76,29.06,790.0,47.3,21.215,41.55,16.0,48.37,147.16,977.99,972.04,,19.515,105.32,31.3,155.44,7.71,35.68,16.23,34.21,34.21,57.95,81.41,36.87
